Cr	Ni	Mo	Mn	Si	Nb	Ti	Zr	Ta	V	W	Cu	N	C	B	P	S	Co	Al	Sn	Pb	Solution_treatment_temperature	Solution_treatment_time(s)	WQ	AQ	GS	Type of melting	Size of ingot	Product form	Temperature (K)	YS(MPa)	UTS(MPa)	El(%)	Area_reduction (%)	Comments
17.8	11.23	0.11	1.49	0.62	0.005	0.39	0	0	0	0	0.09	0.0116	0.07	0.0001	0.023	0.006	0	0.013	0	0	Na	Na	Na	Na	119.4282229	1	3	1	1023	173	273	45	49	"NRIM/CDS/No5B/1987,Nb is Nb+Ta, ACA"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	298	250	590	67	80	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	373	230	491	54	78	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	473	211	450	42	76	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	573	207	450	41	73	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	673	186	459	39	69	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	773	183	448	42	68	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	823	167	435	39	65	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	873	184	413	34	64	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	923	166	400	35	62	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	973	160	350	36	47	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
18.2	10.92	0.1	1.59	0.54	0.02	0.47	0	0	0	0	0.09	0.0092	0.07	0.0006	0.023	0.006	0	0.058	0	0	Na	Na	Na	Na	147.0333894	1	3	1	1023	166	286	39	57	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACB"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	298	255	580	67	90	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	373	231	480	55	79	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	473	221	443	42	76	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	573	193	441	41	72	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	673	190	451	41	70	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	773	184	437	40	67	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	823	171	426	39	65	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	873	167	408	38	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	923	163	375	35	54	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	973	156	344	31	42	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
17.9	10.92	0.08	1.46	0.57	0.02	0.42	0	0	0	0	0.11	0.0106	0.06	0.001	0.023	0.006	0	0.023	0	0	Na	Na	Na	Na	238.8564458	1	3	1	1023	158	232	42	63	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACC"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	298	280	590	59	77	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	373	260	509	47	76	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	473	234	467	40	73	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	573	249	459	36	69	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	673	194	472	39	69	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	773	217	454	38	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	823	211	446	35	63	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	873	200	421	37	68	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	923	199	385	35	59	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	973	186	323	33	53	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.61	12.61	0.09	1.6	0.53	0.005	0.51	0	0	0	0	0.08	0.0083	0.08	0.0001	0.023	0.007	0	0.065	0	0	1453	Na	1	0	1024	1	3	1	1023	174	261	31	48	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACG"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	298	270	590	59	77	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	373	268	505	45	76	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	473	244	462	40	73	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	573	223	457	37	71	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	673	202	462	39	68	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	773	224	454	36	68	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	823	196	440	35	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	873	188	426	37	67	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	923	178	378	38	59	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	973	191	299	34	42	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.82	12.46	0.09	1.59	0.47	0.005	0.52	0	0	0	0	0.08	0.0074	0.068	0.0007	0.023	0.015	0	0.02	0	0	1453	Na	1	0	1024	1	3	1	1023	171	252	42	44	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACH"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	298	310	600	60	77	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	373	254	518	47	74	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	473	244	477	41	76	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	573	228	480	40	72	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	673	218	482	38	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	773	237	477	37	63	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	823	212	471	36	64	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	873	211	445	35	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	923	193	405	37	57	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	973	185	339	34	41	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.7	12.55	0.16	1.65	0.55	0.005	0.55	0	0	0	0	0.06	0.008	0.078	0.0003	0.023	0.006	0	0.029	0	0	1453	Na	1	0	1024	1	3	1	1023	183	270	37	50	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACJ"
18.02	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	298	220	560	69	80	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
18.02	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	373	187	471	52	78	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	473	181	437	44	77	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	573	164	434	41	73	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	673	158	442	44	67	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	773	150	431	41	69	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	823	143	429	42	65	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	873	139	398	38	68	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	923	138	378	37	57	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	973	137	321	29	37	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.27	0.02	1.56	0.55	0.005	0.49	0	0	0	0	0.06	0.014	0.06	0.0005	0.026	0.01	0	0.121	0	0	1393	600	1	0	256	1	4.5	1	1023	132	257	33	40	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACL"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	298	225	550	66	82	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	373	204	472	52	77	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	473	183	439	44	73	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	573	177	439	42	72	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	673	166	444	42	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	773	161	436	38	69	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	823	155	432	42	66	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	873	142	409	40	62	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	923	150	375	32	40	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	973	146	309	38	31	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	1023	172	249	42	47	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.71	12.62	0.02	1.67	0.54	0.005	0.53	0	0	0	0	0.05	0.013	0.06	0.0002	0.028	0.016	0	0.161	0	0	1393	600	1	0	445.7218884	1	4.5	1	1073	126	203	39	46	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACM"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	298	180	540	71	82	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	373	178	463	54	82	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	473	169	427	46	79	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	573	143	429	46	77	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	673	171	439	46	73	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	773	136	417	45	72	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	823	126	416	41	67	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	873	127	396	43	70	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	923	121	347	40	58	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	973	119	288	32	40	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
17.86	12.59	0.25	1.74	0.61	0.005	0.39	0	0	0	0	0.06	0.019	0.06	0.001	0.02	0.006	0	0.04	0	0	1393	600	1	0	207.9366135	1	4.5	1	1023	117	263	40	47	"NRIM/CDS/No5B/1987, Nb is Nb+Ta, ACN"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	298	224	578	68	81	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	373	198	509	54	81	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	473	175	480	47	77	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	573	160	480	46	76	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	673	146	485	44	70	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	773	141	475	47	70	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	823	146	460	45	68	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	873	129	419	46	72	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	923	136	343	44	64	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	973	135	307	60	65	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
16.73	13.32	2.38	1.69	0.59	0.02	0.011	0	0	0	0	0.07	0.03	0.06	0.001	0.024	0.017	0	0.015	0	0	1373	600	1	0	62.5	1	4.5	1	1023	125	234	64	66	"NRIM/CDS/No6B/1972, Nb is Nb+Ta, AAA"
